ST_FIPS,CO_FIPS,DATE,TYPE,DESC
12,127,8/18/2008 9:00,Severe_Storms,TROPICAL STORM FAY
12,129,8/18/2008 9:00,Severe_Storms,TROPICAL STORM FAY
22,001,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,003,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,005,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,007,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,009,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,011,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,013,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,015,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,017,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,019,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,021,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,023,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,025,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,027,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,029,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,031,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,033,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,035,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,037,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,039,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,041,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,043,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,045,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,047,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,049,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,051,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,053,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,059,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,055,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,057,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,061,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,063,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,065,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,067,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,069,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,071,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,073,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,075,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,077,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,079,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,081,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,083,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,085,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,087,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,089,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,091,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,093,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,095,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,097,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,099,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,101,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,103,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,105,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,107,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,109,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,111,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,113,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,115,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,117,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,119,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,121,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,123,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,125,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
22,127,9/1/2008 0:00,Hurricane,HURRICANE GUSTAV 
33,001,7/24/2008 0:00,Severe_Storms,SEVERE STORMS AND FLOODING
33,003,7/24/2008 0:00,Severe_Storms,SEVERE STORMS AND FLOODING
33,007,7/24/2008 0:00,Severe_Storms,SEVERE STORMS AND FLOODING
33,009,7/24/2008 0:00,Severe_Storms,SEVERE STORMS AND FLOODING
23,001,7/18/2008 0:00,Severe_Storms,"SEVERE STORMS, FLOODING, AND TORNADOES"
23,005,7/18/2008 0:00,Severe_Storms,"SEVERE STORMS, FLOODING, AND TORNADOES"
23,031,7/18/2008 0:00,Severe_Storms,"SEVERE STORMS, FLOODING, AND TORNADOES"
01,003,8/29/2008 0:00,Hurricane,HURRICANE GUSTAV
01,097,8/29/2008 0:00,Hurricane,HURRICANE GUSTAV
50,001,7/21/2008 0:00,Severe_Storms,SEVERE STORMS AND FLOODING
50,005,7/21/2008 0:00,Severe_Storms,SEVERE STORMS AND FLOODING
50,009,7/21/2008 0:00,Severe_Storms,SEVERE STORMS AND FLOODING
50,015,7/21/2008 0:00,Severe_Storms,SEVERE STORMS AND FLOODING
50,017,7/21/2008 0:00,Severe_Storms,SEVERE STORMS AND FLOODING
50,023,7/21/2008 0:00,Severe_Storms,SEVERE STORMS AND FLOODING
50,027,7/21/2008 0:00,Severe_Storms,SEVERE STORMS AND FLOODING
48,001,9/7/2008 17:00,Hurricane,HURRICANE IKE
48,005,9/7/2008 17:00,Hurricane,HURRICANE IKE
48,007,9/7/2008 17:00,Hurricane,HURRICANE IKE
48,015,9/7/2008 17:00,Hurricane,HURRICANE IKE
48,037,9/7/2008 17:00,Hurricane,HURRICANE IKE
48,039,9/7/2008 17:00,Hurricane,HURRICANE IKE
48,041,9/7/2008 17:00,Hurricane,HURRICANE IKE
48,051,9/7/2008 17:00,Hurricane,HURRICANE IKE
48,057,9/7/2008 17:00,Hurricane,HURRICANE IKE
48,067,9/7/2008 17:00,Hurricane,HURRICANE IKE
48,071,9/7/2008 17:00,Hurricane,HURRICANE IKE
48,073,9/7/2008 17:00,Hurricane,HURRICANE IKE
48,157,9/7/2008 17:00,Hurricane,HURRICANE IKE
48,167,9/7/2008 17:00,Hurricane,HURRICANE IKE
48,183,9/7/2008 17:00,Hurricane,HURRICANE IKE
48,185,9/7/2008 17:00,Hurricane,HURRICANE IKE
48,199,9/7/2008 17:00,Hurricane,HURRICANE IKE
48,201,9/7/2008 17:00,Hurricane,HURRICANE IKE
48,203,9/7/2008 17:00,Hurricane,HURRICANE IKE
48,225,9/7/2008 17:00,Hurricane,HURRICANE IKE
48,241,9/7/2008 17:00,Hurricane,HURRICANE IKE
48,245,9/7/2008 17:00,Hurricane,HURRICANE IKE
48,289,9/7/2008 17:00,Hurricane,HURRICANE IKE
48,291,9/7/2008 17:00,Hurricane,HURRICANE IKE
48,313,9/7/2008 17:00,Hurricane,HURRICANE IKE
48,315,9/7/2008 17:00,Hurricane,HURRICANE IKE
48,321,9/7/2008 17:00,Hurricane,HURRICANE IKE
48,331,9/7/2008 17:00,Hurricane,HURRICANE IKE
48,339,9/7/2008 17:00,Hurricane,HURRICANE IKE
48,343,9/7/2008 17:00,Hurricane,HURRICANE IKE
48,347,9/7/2008 17:00,Hurricane,HURRICANE IKE
48,351,9/7/2008 17:00,Hurricane,HURRICANE IKE
48,355,9/7/2008 17:00,Hurricane,HURRICANE IKE
48,361,9/7/2008 17:00,Hurricane,HURRICANE IKE
48,365,9/7/2008 17:00,Hurricane,HURRICANE IKE
48,373,9/7/2008 17:00,Hurricane,HURRICANE IKE
48,395,9/7/2008 17:00,Hurricane,HURRICANE IKE
48,401,9/7/2008 17:00,Hurricane,HURRICANE IKE
48,403,9/7/2008 17:00,Hurricane,HURRICANE IKE
48,405,9/7/2008 17:00,Hurricane,HURRICANE IKE
48,407,9/7/2008 17:00,Hurricane,HURRICANE IKE
48,409,9/7/2008 17:00,Hurricane,HURRICANE IKE
48,419,9/7/2008 17:00,Hurricane,HURRICANE IKE
48,423,9/7/2008 17:00,Hurricane,HURRICANE IKE
48,455,9/7/2008 17:00,Hurricane,HURRICANE IKE
48,457,9/7/2008 17:00,Hurricane,HURRICANE IKE
48,459,9/7/2008 17:00,Hurricane,HURRICANE IKE
48,471,9/7/2008 17:00,Hurricane,HURRICANE IKE
48,473,9/7/2008 17:00,Hurricane,HURRICANE IKE
48,477,9/7/2008 17:00,Hurricane,HURRICANE IKE
48,481,9/7/2008 17:00,Hurricane,HURRICANE IKE
22,001,9/11/2008 17:00,Hurricane,HURRICANE IKE
22,003,9/11/2008 17:00,Hurricane,HURRICANE IKE
22,011,9/11/2008 17:00,Hurricane,HURRICANE IKE
22,013,9/11/2008 17:00,Hurricane,HURRICANE IKE
22,019,9/11/2008 17:00,Hurricane,HURRICANE IKE
22,023,9/11/2008 17:00,Hurricane,HURRICANE IKE
22,029,9/11/2008 17:00,Hurricane,HURRICANE IKE
22,031,9/11/2008 17:00,Hurricane,HURRICANE IKE
22,045,9/11/2008 17:00,Hurricane,HURRICANE IKE
22,051,9/11/2008 17:00,Hurricane,HURRICANE IKE
22,053,9/11/2008 17:00,Hurricane,HURRICANE IKE
22,057,9/11/2008 17:00,Hurricane,HURRICANE IKE
22,063,9/11/2008 17:00,Hurricane,HURRICANE IKE
22,069,9/11/2008 17:00,Hurricane,HURRICANE IKE
22,071,9/11/2008 17:00,Hurricane,HURRICANE IKE
22,075,9/11/2008 17:00,Hurricane,HURRICANE IKE
22,081,9/11/2008 17:00,Hurricane,HURRICANE IKE
22,085,9/11/2008 17:00,Hurricane,HURRICANE IKE
22,087,9/11/2008 17:00,Hurricane,HURRICANE IKE
22,089,9/11/2008 17:00,Hurricane,HURRICANE IKE
22,095,9/11/2008 17:00,Hurricane,HURRICANE IKE
22,099,9/11/2008 17:00,Hurricane,HURRICANE IKE
22,101,9/11/2008 17:00,Hurricane,HURRICANE IKE
22,103,9/11/2008 17:00,Hurricane,HURRICANE IKE
22,105,9/11/2008 17:00,Hurricane,HURRICANE IKE
22,109,9/11/2008 17:00,Hurricane,HURRICANE IKE
22,111,9/11/2008 17:00,Hurricane,HURRICANE IKE
22,113,9/11/2008 17:00,Hurricane,HURRICANE IKE
22,115,9/11/2008 17:00,Hurricane,HURRICANE IKE
05,003,9/2/2008 0:00,Hurricane,SEVERE STORMS AND FLOODING ASSOCIATED WITH HURRICANE GUSTAV
05,011,9/2/2008 0:00,Hurricane,SEVERE STORMS AND FLOODING ASSOCIATED WITH HURRICANE GUSTAV
05,013,9/2/2008 0:00,Hurricane,SEVERE STORMS AND FLOODING ASSOCIATED WITH HURRICANE GUSTAV
05,017,9/2/2008 0:00,Hurricane,SEVERE STORMS AND FLOODING ASSOCIATED WITH HURRICANE GUSTAV
05,019,9/2/2008 0:00,Hurricane,SEVERE STORMS AND FLOODING ASSOCIATED WITH HURRICANE GUSTAV
05,025,9/2/2008 0:00,Hurricane,SEVERE STORMS AND FLOODING ASSOCIATED WITH HURRICANE GUSTAV
05,029,9/2/2008 0:00,Hurricane,SEVERE STORMS AND FLOODING ASSOCIATED WITH HURRICANE GUSTAV
05,039,9/2/2008 0:00,Hurricane,SEVERE STORMS AND FLOODING ASSOCIATED WITH HURRICANE GUSTAV
05,043,9/2/2008 0:00,Hurricane,SEVERE STORMS AND FLOODING ASSOCIATED WITH HURRICANE GUSTAV
05,051,9/2/2008 0:00,Hurricane,SEVERE STORMS AND FLOODING ASSOCIATED WITH HURRICANE GUSTAV
05,053,9/2/2008 0:00,Hurricane,SEVERE STORMS AND FLOODING ASSOCIATED WITH HURRICANE GUSTAV
05,059,9/2/2008 0:00,Hurricane,SEVERE STORMS AND FLOODING ASSOCIATED WITH HURRICANE GUSTAV
05,079,9/2/2008 0:00,Hurricane,SEVERE STORMS AND FLOODING ASSOCIATED WITH HURRICANE GUSTAV
05,097,9/2/2008 0:00,Hurricane,SEVERE STORMS AND FLOODING ASSOCIATED WITH HURRICANE GUSTAV
05,105,9/2/2008 0:00,Hurricane,SEVERE STORMS AND FLOODING ASSOCIATED WITH HURRICANE GUSTAV
05,117,9/2/2008 0:00,Hurricane,SEVERE STORMS AND FLOODING ASSOCIATED WITH HURRICANE GUSTAV
05,125,9/2/2008 0:00,Hurricane,SEVERE STORMS AND FLOODING ASSOCIATED WITH HURRICANE GUSTAV
05,141,9/2/2008 0:00,Hurricane,SEVERE STORMS AND FLOODING ASSOCIATED WITH HURRICANE GUSTAV
28,001,8/28/2008 0:00,Hurricane,HURRICANE GUSTAV
28,005,8/28/2008 0:00,Hurricane,HURRICANE GUSTAV
28,021,8/28/2008 0:00,Hurricane,HURRICANE GUSTAV
28,029,8/28/2008 0:00,Hurricane,HURRICANE GUSTAV
28,035,8/28/2008 0:00,Hurricane,HURRICANE GUSTAV
28,037,8/28/2008 0:00,Hurricane,HURRICANE GUSTAV
28,039,8/28/2008 0:00,Hurricane,HURRICANE GUSTAV
28,045,8/28/2008 0:00,Hurricane,HURRICANE GUSTAV
28,047,8/28/2008 0:00,Hurricane,HURRICANE GUSTAV
28,055,8/28/2008 0:00,Hurricane,HURRICANE GUSTAV
28,059,8/28/2008 0:00,Hurricane,HURRICANE GUSTAV
28,063,8/28/2008 0:00,Hurricane,HURRICANE GUSTAV
28,065,8/28/2008 0:00,Hurricane,HURRICANE GUSTAV
28,077,8/28/2008 0:00,Hurricane,HURRICANE GUSTAV
28,085,8/28/2008 0:00,Hurricane,HURRICANE GUSTAV
28,091,8/28/2008 0:00,Hurricane,HURRICANE GUSTAV
28,109,8/28/2008 0:00,Hurricane,HURRICANE GUSTAV
28,113,8/28/2008 0:00,Hurricane,HURRICANE GUSTAV
28,131,8/28/2008 0:00,Hurricane,HURRICANE GUSTAV
28,147,8/28/2008 0:00,Hurricane,HURRICANE GUSTAV
28,151,8/28/2008 0:00,Hurricane,HURRICANE GUSTAV
28,157,8/28/2008 0:00,Hurricane,HURRICANE GUSTAV
18,019,9/12/2008 8:00,Severe_Storms,SEVERE STORMS AND FLOODING
18,025,9/12/2008 8:00,Severe_Storms,SEVERE STORMS AND FLOODING
18,027,9/12/2008 8:00,Severe_Storms,SEVERE STORMS AND FLOODING
18,029,9/12/2008 8:00,Severe_Storms,SEVERE STORMS AND FLOODING
18,031,9/12/2008 8:00,Severe_Storms,SEVERE STORMS AND FLOODING
18,037,9/12/2008 8:00,Severe_Storms,SEVERE STORMS AND FLOODING
18,041,9/12/2008 8:00,Severe_Storms,SEVERE STORMS AND FLOODING
18,043,9/12/2008 8:00,Severe_Storms,SEVERE STORMS AND FLOODING
18,047,9/12/2008 8:00,Severe_Storms,SEVERE STORMS AND FLOODING
18,051,9/12/2008 8:00,Severe_Storms,SEVERE STORMS AND FLOODING
18,061,9/12/2008 8:00,Severe_Storms,SEVERE STORMS AND FLOODING
18,071,9/12/2008 8:00,Severe_Storms,SEVERE STORMS AND FLOODING
18,073,9/12/2008 8:00,Severe_Storms,SEVERE STORMS AND FLOODING
18,077,9/12/2008 8:00,Severe_Storms,SEVERE STORMS AND FLOODING
18,079,9/12/2008 8:00,Severe_Storms,SEVERE STORMS AND FLOODING
18,083,9/12/2008 8:00,Severe_Storms,SEVERE STORMS AND FLOODING
18,091,9/12/2008 8:00,Severe_Storms,SEVERE STORMS AND FLOODING
18,089,9/12/2008 8:00,Severe_Storms,SEVERE STORMS AND FLOODING
18,093,9/12/2008 8:00,Severe_Storms,SEVERE STORMS AND FLOODING
18,101,9/12/2008 8:00,Severe_Storms,SEVERE STORMS AND FLOODING
18,111,9/12/2008 8:00,Severe_Storms,SEVERE STORMS AND FLOODING
18,115,9/12/2008 8:00,Severe_Storms,SEVERE STORMS AND FLOODING
18,117,9/12/2008 8:00,Severe_Storms,SEVERE STORMS AND FLOODING
18,123,9/12/2008 8:00,Severe_Storms,SEVERE STORMS AND FLOODING
18,125,9/12/2008 8:00,Severe_Storms,SEVERE STORMS AND FLOODING
18,127,9/12/2008 8:00,Severe_Storms,SEVERE STORMS AND FLOODING
18,129,9/12/2008 8:00,Severe_Storms,SEVERE STORMS AND FLOODING
18,137,9/12/2008 8:00,Severe_Storms,SEVERE STORMS AND FLOODING
18,139,9/12/2008 8:00,Severe_Storms,SEVERE STORMS AND FLOODING
18,143,9/12/2008 8:00,Severe_Storms,SEVERE STORMS AND FLOODING
18,147,9/12/2008 8:00,Severe_Storms,SEVERE STORMS AND FLOODING
18,141,9/12/2008 8:00,Severe_Storms,SEVERE STORMS AND FLOODING
18,155,9/12/2008 8:00,Severe_Storms,SEVERE STORMS AND FLOODING
18,161,9/12/2008 8:00,Severe_Storms,SEVERE STORMS AND FLOODING
18,163,9/12/2008 8:00,Severe_Storms,SEVERE STORMS AND FLOODING
18,173,9/12/2008 8:00,Severe_Storms,SEVERE STORMS AND FLOODING
18,175,9/12/2008 8:00,Severe_Storms,SEVERE STORMS AND FLOODING
18,177,9/12/2008 8:00,Severe_Storms,SEVERE STORMS AND FLOODING
02,068,7/27/2008 11:45,Severe_Storms,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES"
02,090,7/27/2008 11:45,Severe_Storms,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES"
02,185,7/27/2008 11:45,Severe_Storms,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES"
02,,7/27/2008 11:45,Severe_Storms,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES"
01,003,9/12/2008 17:00,Severe_Storms,SEVERE STORMS AND FLOODING ASSOCIATED WITH HURRICANE IKE
01,097,9/12/2008 17:00,Severe_Storms,SEVERE STORMS AND FLOODING ASSOCIATED WITH HURRICANE IKE
33,011,9/6/2008 0:00,Severe_Storms,SEVERE STORMS AND FLOODING
33,013,9/6/2008 0:00,Severe_Storms,SEVERE STORMS AND FLOODING
17,011,9/13/2008 8:00,Severe_Storms,SEVERE STORMS AND FLOODING
17,017,9/13/2008 8:00,Severe_Storms,SEVERE STORMS AND FLOODING
17,031,9/13/2008 8:00,Severe_Storms,SEVERE STORMS AND FLOODING
17,037,9/13/2008 8:00,Severe_Storms,SEVERE STORMS AND FLOODING
17,043,9/13/2008 8:00,Severe_Storms,SEVERE STORMS AND FLOODING
17,061,9/13/2008 8:00,Severe_Storms,SEVERE STORMS AND FLOODING
17,063,9/13/2008 8:00,Severe_Storms,SEVERE STORMS AND FLOODING
17,089,9/13/2008 8:00,Severe_Storms,SEVERE STORMS AND FLOODING
17,093,9/13/2008 8:00,Severe_Storms,SEVERE STORMS AND FLOODING
17,099,9/13/2008 8:00,Severe_Storms,SEVERE STORMS AND FLOODING
17,117,9/13/2008 8:00,Severe_Storms,SEVERE STORMS AND FLOODING
17,135,9/13/2008 8:00,Severe_Storms,SEVERE STORMS AND FLOODING
17,143,9/13/2008 8:00,Severe_Storms,SEVERE STORMS AND FLOODING
17,171,9/13/2008 8:00,Severe_Storms,SEVERE STORMS AND FLOODING
17,197,9/13/2008 8:00,Severe_Storms,SEVERE STORMS AND FLOODING
17,203,9/13/2008 8:00,Severe_Storms,SEVERE STORMS AND FLOODING
37,013,9/4/2008 8:00,Severe_Storms,TROPICAL STORM HANNA
37,019,9/4/2008 8:00,Severe_Storms,TROPICAL STORM HANNA
37,129,9/4/2008 8:00,Severe_Storms,TROPICAL STORM HANNA
37,145,9/4/2008 8:00,Severe_Storms,TROPICAL STORM HANNA
21,007,9/12/2008 17:00,Severe_Storms,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE
21,015,9/12/2008 17:00,Severe_Storms,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE
21,027,9/12/2008 17:00,Severe_Storms,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE
21,029,9/12/2008 17:00,Severe_Storms,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE
21,033,9/12/2008 17:00,Severe_Storms,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE
21,035,9/12/2008 17:00,Severe_Storms,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE
21,037,9/12/2008 17:00,Severe_Storms,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE
21,039,9/12/2008 17:00,Severe_Storms,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE
21,041,9/12/2008 17:00,Severe_Storms,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE
21,055,9/12/2008 17:00,Severe_Storms,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE
21,059,9/12/2008 17:00,Severe_Storms,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE
21,075,9/12/2008 17:00,Severe_Storms,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE
21,077,9/12/2008 17:00,Severe_Storms,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE
21,083,9/12/2008 17:00,Severe_Storms,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE
21,091,9/12/2008 17:00,Severe_Storms,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE
21,101,9/12/2008 17:00,Severe_Storms,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE
21,105,9/12/2008 17:00,Severe_Storms,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE
21,107,9/12/2008 17:00,Severe_Storms,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE
21,111,9/12/2008 17:00,Severe_Storms,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE
21,117,9/12/2008 17:00,Severe_Storms,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE
21,139,9/12/2008 17:00,Severe_Storms,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE
21,143,9/12/2008 17:00,Severe_Storms,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE
21,157,9/12/2008 17:00,Severe_Storms,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE
21,145,9/12/2008 17:00,Severe_Storms,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE
21,149,9/12/2008 17:00,Severe_Storms,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE
21,163,9/12/2008 17:00,Severe_Storms,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE
21,177,9/12/2008 17:00,Severe_Storms,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE
21,183,9/12/2008 17:00,Severe_Storms,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE
21,185,9/12/2008 17:00,Severe_Storms,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE
21,211,9/12/2008 17:00,Severe_Storms,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE
21,221,9/12/2008 17:00,Severe_Storms,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE
21,223,9/12/2008 17:00,Severe_Storms,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE
21,225,9/12/2008 17:00,Severe_Storms,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE
21,229,9/12/2008 17:00,Severe_Storms,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE
21,233,9/12/2008 17:00,Severe_Storms,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE
40,003,9/12/2008 0:00,Severe_Storms,"SEVERE STORMS, TORNADOES, AND FLOODING"
40,025,9/12/2008 0:00,Severe_Storms,"SEVERE STORMS, TORNADOES, AND FLOODING"
40,043,9/12/2008 0:00,Severe_Storms,"SEVERE STORMS, TORNADOES, AND FLOODING"
40,045,9/12/2008 0:00,Severe_Storms,"SEVERE STORMS, TORNADOES, AND FLOODING"
40,047,9/12/2008 0:00,Severe_Storms,"SEVERE STORMS, TORNADOES, AND FLOODING"
40,053,9/12/2008 0:00,Severe_Storms,"SEVERE STORMS, TORNADOES, AND FLOODING"
40,059,9/12/2008 0:00,Severe_Storms,"SEVERE STORMS, TORNADOES, AND FLOODING"
40,071,9/12/2008 0:00,Severe_Storms,"SEVERE STORMS, TORNADOES, AND FLOODING"
40,093,9/12/2008 0:00,Severe_Storms,"SEVERE STORMS, TORNADOES, AND FLOODING"
40,151,9/12/2008 0:00,Severe_Storms,"SEVERE STORMS, TORNADOES, AND FLOODING"
40,153,9/12/2008 0:00,Severe_Storms,"SEVERE STORMS, TORNADOES, AND FLOODING"
05,015,9/13/2008 0:00,Severe_Storms,TROPICAL STORM IKE
05,019,9/13/2008 0:00,Severe_Storms,TROPICAL STORM IKE
05,021,9/13/2008 0:00,Severe_Storms,TROPICAL STORM IKE
05,031,9/13/2008 0:00,Severe_Storms,TROPICAL STORM IKE
05,055,9/13/2008 0:00,Severe_Storms,TROPICAL STORM IKE
05,057,9/13/2008 0:00,Severe_Storms,TROPICAL STORM IKE
05,061,9/13/2008 0:00,Severe_Storms,TROPICAL STORM IKE
05,065,9/13/2008 0:00,Severe_Storms,TROPICAL STORM IKE
05,073,9/13/2008 0:00,Severe_Storms,TROPICAL STORM IKE
05,075,9/13/2008 0:00,Severe_Storms,TROPICAL STORM IKE
05,081,9/13/2008 0:00,Severe_Storms,TROPICAL STORM IKE
05,087,9/13/2008 0:00,Severe_Storms,TROPICAL STORM IKE
05,091,9/13/2008 0:00,Severe_Storms,TROPICAL STORM IKE
05,097,9/13/2008 0:00,Severe_Storms,TROPICAL STORM IKE
05,099,9/13/2008 0:00,Severe_Storms,TROPICAL STORM IKE
05,101,9/13/2008 0:00,Severe_Storms,TROPICAL STORM IKE
05,109,9/13/2008 0:00,Severe_Storms,TROPICAL STORM IKE
05,121,9/13/2008 0:00,Severe_Storms,TROPICAL STORM IKE
05,135,9/13/2008 0:00,Severe_Storms,TROPICAL STORM IKE
05,141,9/13/2008 0:00,Severe_Storms,TROPICAL STORM IKE
39,005,9/14/2008 8:00,Severe_Storms,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE
39,015,9/14/2008 8:00,Severe_Storms,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE
39,017,9/14/2008 8:00,Severe_Storms,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE
39,019,9/14/2008 8:00,Severe_Storms,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE
39,021,9/14/2008 8:00,Severe_Storms,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE
39,023,9/14/2008 8:00,Severe_Storms,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE
39,025,9/14/2008 8:00,Severe_Storms,SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE
